gene,symbol,outcome,mr_b,mr_p,gwas_min_p,eqtl_F_max,nsnp,pp4,ok,note
ENSG00000134248,LAMTOR5,fbg,-0.0115941081978426,0.518822668670191,0.002859,27.5333,1930,0.00452998224829802,TRUE,""
ENSG00000134256,CD101,fbg,0.0109079971803077,0.416504786576218,0.0008496,58.4668,1630,0.0471815350141001,TRUE,""
ENSG00000134262,AP4B1,fbg,0.00958504395173506,0.680511892901687,0.0006516,25.3524,1407,0.0044469277660753,TRUE,""
ENSG00000134371,CDC73,fbg,-0.146869427633209,0.369207310198107,0.002174,5.2722,1696,0.00692081409857499,TRUE,""
ENSG00000134375,TIMM17A,fbg,0.0266411844619954,0.725324774655607,0.0004556,8.6858,1962,0.00477058136442365,TRUE,""
ENSG00000134686,PHC2,fbg,0.0530071789417708,0.151031528231155,0.00205,18.805,1698,0.012923210692872,TRUE,""
ENSG00000134690,CDCA8,fbg,-0.0388872862355358,0.488744120386507,0.0008783,12.3586,1599,0.00549408871610576,TRUE,""
ENSG00000134697,GNL2,fbg,-0.0116695749039531,0.583426134426407,0.0008783,17.398,1541,0.00627140187178971,TRUE,""
ENSG00000135747,ZNF670,fbg,0.0731167280256468,0.154157201104144,0.001606,13.8295,1858,0.0111087437846188,TRUE,""
ENSG00000135763,URB2,fbg,0.187741090838668,0.227310058016444,0.001227,8.5348,1672,0.0158748160832116,TRUE,""
ENSG00000135821,GLUL,fbg,-0.0207681692902611,0.510605772861378,0.00788,21.3881,1863,0.00548877106217626,TRUE,""
ENSG00000135828,RNASEL,fbg,0.0193578524822992,0.46045657725458,0.00788,28.4088,1716,0.00661008001659264,TRUE,""
ENSG00000136630,HLX,fbg,-0.0226870252909337,0.606447146740021,0.0007661,13.2929,1929,0.00452002362166663,TRUE,""
ENSG00000136634,IL10,fbg,0.00336480653657791,0.913909936512377,0.001884,21.0168,1155,0.00453894691828957,TRUE,""
ENSG00000136643,RPS6KC1,fbg,0.0978967005059046,0.0488731104972685,1.36e-07,11.7786,1817,0.00288715059063378,TRUE,""
ENSG00000137936,BCAR3,fbg,0.00342670585121406,0.943056670967043,0.001528,14.0546,1581,0.0050479026053548,TRUE,""
ENSG00000137944,CCBL2,fbg,-0.00124318091341405,0.925307750889347,0.002997,51.2202,1636,0.00727415604866722,TRUE,""
ENSG00000137947,GTF2B,fbg,0.0172690973024602,0.649436283726755,0.002997,15.4609,1650,0.00466872361755421,TRUE,""
ENSG00000137955,RABGGTB,fbg,0.0278179915907087,0.49924658287522,0.003986,15.7434,2173,0.00562799764702574,TRUE,""
ENSG00000137965,IFI44,fbg,0.0257341372770799,0.636768179585685,0.0002061,11.7587,1779,0.00492977822878658,TRUE,""
ENSG00000137992,DBT,fbg,0.525497280081387,0.0690363479944152,0.0007049,6.1093,1855,0.0567318375999404,TRUE,""
ENSG00000142583,SLC2A5,fbg,-0.00129765037799535,0.948559264755632,0.0002507,27.4342,1192,0.00433069554109428,TRUE,""
ENSG00000142599,RERE,fbg,0.018185363576542,0.106765534268082,0.0001882,57.8675,1366,0.0077776480814412,TRUE,""
ENSG00000142606,MMEL1,fbg,0.0161083234614729,0.0897023897414645,0.002196,33.3215,1122,0.0157174392556469,TRUE,""
ENSG00000142621,FHAD1,fbg,0.0218200943246208,0.332669938984237,0.001479,20.4587,1709,0.00602854605709482,TRUE,""
ENSG00000142632,ARHGEF19,fbg,0.0065756075184605,0.661748776081758,0.003642,76.9987,1147,0.00451906964192133,TRUE,""
ENSG00000142655,PEX14,fbg,-0.0143559964513267,0.49813992156856,0.005201,26.0379,1117,0.00460807699757806,TRUE,""
ENSG00000142675,CNKSR1,fbg,0.0275760771713933,0.558301743578421,0.008789,15.441,914,0.00593752777060725,TRUE,""
ENSG00000142686,C1orf216,fbg,0.0242103105240182,0.78118295086715,0.008769,10.4445,952,0.00655704886563035,TRUE,""
ENSG00000142687,KIAA0319L,fbg,-0.0505292611112777,0.740207218614421,0.007629,14.4247,1029,0.0227863882326025,TRUE,""
ENSG00000142751,GPN2,fbg,0.0590242983985779,0.332669938984237,1.967e-05,8.8802,954,0.00605333039017796,TRUE,""
ENSG00000142798,HSPG2,fbg,0.00571873725951138,0.697358341877476,0.001058,23.4583,1711,0.00462928823921893,TRUE,""
ENSG00000142856,ITGB3BP,fbg,0.0107094799445861,0.302867777010297,0.005053,38.1788,2060,0.00720597005307576,TRUE,""
ENSG00000142892,PIGK,fbg,0.0330578318152424,0.18539535544347,0.0002061,26.3824,1846,0.0104585122184702,TRUE,""
ENSG00000142937,RPS8,fbg,0.0103969198296854,0.509837393048038,0.000825,37.2691,1205,0.00656443285589117,TRUE,""
ENSG00000142959,BEST4,fbg,-0.0450717434117978,0.499675764943554,0.000825,10.663,1201,0.00655486040016772,TRUE,""
ENSG00000143036,SLC44A3,fbg,0.0171862310265574,0.639248343034235,0.0001114,15.4824,1916,0.00410335867645091,TRUE,""
ENSG00000143126,CELSR2,fbg,-0.0238335223997173,0.260589034273618,0.001876,26.8865,1308,0.00704704607655199,TRUE,""
ENSG00000143147,GPR161,fbg,-0.0486436606341856,0.361892593456348,4.083e-05,11.0398,2084,0.00586243534418578,TRUE,""
ENSG00000143153,ATP1B1,fbg,0.0109526626696496,0.514941407043905,4.083e-05,48.1432,2517,0.0103157267575957,TRUE,""
ENSG00000143156,NME7,fbg,0.0132930503423109,0.719822781305135,4.083e-05,47.59,2588,0.00380581021613362,TRUE,""
ENSG00000143158,MPC2,fbg,0.0350041596595661,0.485821758188089,0.0003585,10.5315,2058,0.00522459566019094,TRUE,""
ENSG00000143162,CREG1,fbg,0.00436765603481856,0.824140895741885,0.0003585,32.6033,2058,0.00439820779108229,TRUE,""
ENSG00000143185,XCL2,fbg,0.000926912735299365,0.877731041501716,4.083e-05,54.8445,2102,0.00493917651487938,TRUE,""
ENSG00000143224,PPOX,fbg,0.00392213988310862,0.892505031135259,0.000783,22.6494,1762,0.0042958463365838,TRUE,""
ENSG00000143228,NUF2,fbg,0.0246641243549593,0.693625785030416,0.0001711,9.3819,2475,0.00426315048142764,TRUE,""
ENSG00000143248,RGS5,fbg,-0.0245717230190698,0.411923823660162,0.0001711,23.1027,2549,0.00611838665496486,TRUE,""
ENSG00000143257,NR1I3,fbg,0.144488717979606,0.585440934568927,0.000783,6.3334,1838,0.0129397784570332,TRUE,""
ENSG00000143294,PRCC,fbg,-0.0815390828550938,0.363302140886898,0.001098,6.5488,1679,0.00968927063788849,TRUE,""
ENSG00000143297,FCRL5,fbg,0.00360379798027174,0.545004156790744,0.001098,113.286,2110,0.0052638401780785,TRUE,""
ENSG00000143314,MRPL24,fbg,0.0417653545800742,0.232304160207264,0.001098,18.2642,1665,0.00871724263031811,TRUE,""
ENSG00000143315,PIGM,fbg,0.0528499298161227,0.0297116662879534,0.004225,50.4311,1790,0.0832845797406889,TRUE,""
ENSG00000143320,CRABP2,fbg,-0.00466678400651849,0.935871591256474,0.001098,24.5027,1644,0.0103070397739478,TRUE,""
ENSG00000143353,LYPLAL1,fbg,-0.0274778232368034,0.0332515916209559,0.0007661,28.6848,2050,0.0323846006044234,TRUE,""
ENSG00000143363,PRUNE,fbg,0.0086222904844228,0.814951943236324,0.0002148,22.635,1036,0.00582411483868765,TRUE,""
ENSG00000143365,RORC,fbg,0.0382895942836834,0.6245856448124,0.0002148,10.6922,1352,0.00628546282909549,TRUE,""
ENSG00000143374,TARS2,fbg,0.0438933613272707,0.383771766671716,0.0002148,10.9484,704,0.00554794635872094,TRUE,""
ENSG00000143384,MCL1,fbg,-0.0328188967438771,0.269045576986182,0.0002148,22.7025,752,0.00846204621429772,TRUE,""
ENSG00000143393,PI4KB,fbg,0.134303978993448,0.404656761927286,0.0002148,5.2459,1063,0.00783027901738224,TRUE,""
ENSG00000143416,SELENBP1,fbg,-0.0591328654836587,0.389532704716716,0.0002148,11.1364,1070,0.00750982336400866,TRUE,""
ENSG00000143420,ENSA,fbg,-0.0951475302497791,0.317310507862914,0.0002148,9.5878,769,0.0101413974384841,TRUE,""
ENSG00000143436,MRPL9,fbg,-0.683908505046033,0.410206998692259,0.0002148,9.2594,1313,0.0680186150645921,TRUE,""
ENSG00000143442,POGZ,fbg,-0.0363118394634466,0.164454826104283,0.0002148,27.9413,1093,0.0192075536731051,TRUE,""
ENSG00000143458,GABPB2,fbg,-0.0712987852880423,0.249665269893451,0.0002148,23.5243,1032,0.0196108741981989,TRUE,""
ENSG00000143499,SMYD2,fbg,-0.0131328071320957,0.383771766671715,1.36e-07,24.5534,2312,0.000647868772598473,TRUE,""
ENSG00000143502,SUSD4,fbg,0.0909955025320463,0.0955807045456294,0.0002694,31.6018,940,0.0715367443718358,TRUE,""
ENSG00000143545,RAB13,fbg,-0.0826692891138808,0.214975394149174,9.475e-05,8.0412,1474,0.0121994450806435,TRUE,""
ENSG00000143546,S100A8,fbg,0.0357674219752031,0.327497635771995,9.475e-05,23.39,1596,0.0109156311744942,TRUE,""
ENSG00000143553,SNAPIN,fbg,0.0450677313743682,0.0995459556044277,9.475e-05,20.2368,1450,0.0129274001613745,TRUE,""
ENSG00000143554,SLC27A3,fbg,0.00259290394304341,0.938684739206775,9.475e-05,34.0831,1415,0.00692336914366716,TRUE,""
ENSG00000143575,HAX1,fbg,-0.0242792151198472,0.179318236045376,0.002785,30.3503,1176,0.0102501074343438,TRUE,""
ENSG00000143578,CREB3L4,fbg,0.0658576291253515,0.0155480650128712,9.475e-05,20.271,1484,0.0589260890983525,TRUE,""
ENSG00000143603,KCNN3,fbg,-0.10565378224213,0.360247481293129,0.002785,6.3852,942,0.00854251522841775,TRUE,""
ENSG00000143612,C1orf43,fbg,0.0689317400451923,0.0155480650128712,0.002785,17.2737,1259,0.0649656670847843,TRUE,""
ENSG00000143614,GATAD2B,fbg,-0.0387079218069877,0.625688055872567,9.475e-05,6.1705,1511,0.00512065565995185,TRUE,""
ENSG00000143622,RIT1,fbg,-0.00962646116121146,0.633938683881346,0.002818,24.8124,868,0.00511886760093748,TRUE,""
ENSG00000143624,INTS3,fbg,-0.18548006124085,0.00530543904063803,9.475e-05,8.724,1424,0.146219838968225,TRUE,""
ENSG00000143630,HCN3,fbg,-0.0561104409488265,0.208701910672357,0.002818,8.4078,932,0.00872635478337378,TRUE,""
ENSG00000143633,C1orf131,fbg,0.023877813052949,0.655013325870277,0.001787,15.6547,2240,0.00614878820523782,TRUE,""
ENSG00000143641,GALNT2,fbg,-0.0737486297372031,0.344942578828617,0.001227,8.2047,1915,0.00646819532397424,TRUE,""
ENSG00000143653,SCCPDH,fbg,0.0262318590832299,0.0801183137276342,0.001606,37.9756,1925,0.017184697115923,TRUE,""
ENSG00000143702,CEP170,fbg,0.00520788008643136,0.716129568855565,0.003625,24.7055,1556,0.00419110199427774,TRUE,""
ENSG00000143740,SNAP47,fbg,0.0109976665710169,0.838585047747096,0.002716,16.3145,1691,0.00733156780501123,TRUE,""
ENSG00000143742,SRP9,fbg,0.0235829850292816,0.562624686915214,0.007316,10.0005,1479,0.00540515836170647,TRUE,""
ENSG00000143748,NVL,fbg,-0.0181646868906851,0.567709166197353,0.0002694,37.232,1547,0.00973239127516922,TRUE,""
ENSG00000143753,DEGS1,fbg,0.00119706517280107,0.940951444465206,0.0002694,64.6946,1526,0.0260562638985202,TRUE,""
ENSG00000143756,FBXO28,fbg,-0.00365055091412156,0.759943064406937,0.0002694,67.0841,1514,0.00580157618415568,TRUE,""
ENSG00000143761,ARF1,fbg,0.0242819705752124,0.786952335429884,0.002716,7.2601,1638,0.00560551847650193,TRUE,""
ENSG00000143771,CNIH4,fbg,-0.0287875833100375,0.0306056789477476,0.0002694,49.2926,1609,0.0644631213055056,TRUE,""
ENSG00000143801,PSEN2,fbg,-0.034841451820368,0.258884225947615,0.007316,17.881,1773,0.0071241507905424,TRUE,""
ENSG00000143819,EPHX1,fbg,0.0128028314451135,0.859924253238214,0.007316,12.4368,1487,0.00626025288354243,TRUE,""
ENSG00000143842,SOX13,fbg,0.358148837047056,0.0235648326141071,0.005261,5.8928,2080,0.0484573163105509,TRUE,""
ENSG00000143851,PTPN7,fbg,0.0430727081745138,0.0262682913820423,0.0004556,38.712,1836,0.0473091939872487,TRUE,""
ENSG00000143862,ARL8A,fbg,-0.174896830964608,0.0749415476476243,0.0004556,8.7712,1862,0.0450233067002834,TRUE,""
ENSG00000146463,ZMYM4,fbg,-0.0161558624305507,0.829232300767293,0.001062,7.1921,1034,0.00609149087610809,TRUE,""
ENSG00000151414,NEK7,fbg,0.0275596151677059,0.699227377203946,0.0008815,9.9805,1585,0.00580489900176359,TRUE,""
ENSG00000152382,TADA1,fbg,0.0214664056235707,0.57377540363273,0.001683,14.8657,2188,0.00452044045735762,TRUE,""
ENSG00000152760,TCTEX1D1,fbg,0.00976324507824712,0.548506235500147,0.0001146,38.7557,2184,0.00469742597881614,TRUE,""
ENSG00000152763,WDR78,fbg,-0.0540141340592765,0.624920362458645,0.0001146,7.2121,2216,0.0114437407234458,TRUE,""
ENSG00000152904,GGPS1,fbg,-0.0056181878060364,0.834968706358955,0.00132,31.4545,1741,0.00585139339754339,TRUE,""
ENSG00000153898,MCOLN2,fbg,0.00366434037843841,0.796357116257739,3.356e-06,41.5042,2120,0.00480638752163083,TRUE,""
ENSG00000153904,DDAH1,fbg,0.117735874054172,0.446917899337001,3.356e-06,7.8149,2281,0.0109605498639399,TRUE,""
ENSG00000154027,AK5,fbg,-0.0141945666637569,0.497409451259859,0.0002061,47.9572,1721,0.00657646927878168,TRUE,""
ENSG00000154429,CCSAP,fbg,0.00598156734460603,0.864842812437012,0.001227,47.3039,1503,0.00575232640567739,TRUE,""
ENSG00000154451,GBP5,fbg,0.00802534122671572,0.539940330191881,0.002997,28.2676,1629,0.0045614841410523,TRUE,""
ENSG00000154511,FAM69A,fbg,-0.00306845025997721,0.936237255972025,0.001528,39.079,1323,0.0120825306886204,TRUE,""
ENSG00000155363,MOV10,fbg,0.0216034544810046,0.481093153359666,0.003243,25.4942,1839,0.00676977337755719,TRUE,""
ENSG00000155380,SLC16A1,fbg,-0.0478270793267428,0.175468950513596,0.003243,15.5363,1600,0.00959186402377212,TRUE,""
ENSG00000155761,SPAG17,fbg,0.027608390697333,0.185974874255209,0.001686,16.5182,1880,0.0087587833029438,TRUE,""
ENSG00000156876,SASS6,fbg,0.147860676572054,0.00687782332399803,0.0007049,23.8254,1899,0.163013728202362,TRUE,""
ENSG00000157181,C1orf27,fbg,0.0240828433158141,0.693625785030416,0.0002101,9.6085,1540,0.0041076004980101,TRUE,""
ENSG00000157184,CPT2,fbg,0.0303176069919825,0.248563248217182,0.001522,26.3723,1585,0.00890666700459978,TRUE,""
ENSG00000157216,SSBP3,fbg,-0.0944455947820685,0.393012649581705,0.002695,7.7272,1848,0.00817885846035627,TRUE,""
ENSG00000157881,PANK4,fbg,0.0368390480261005,0.230139340443417,0.002196,20.2892,1092,0.00828473533506528,TRUE,""
ENSG00000157978,LDLRAP1,fbg,-0.00871613027867987,0.185974874255209,0.000818,75.1271,1266,0.0120316924496175,TRUE,""
ENSG00000158006,PAFAH2,fbg,0.00871851858654691,0.681617864273084,0.008789,32.6661,1109,0.00516284086484498,TRUE,""
ENSG00000158286,RNF207,fbg,-0.0189839162534464,0.433856933557041,0.004622,30.4987,1914,0.00746269666642784,TRUE,""
ENSG00000158473,CD1D,fbg,-0.0539864275694734,0.317310507862914,0.001098,10.5508,2188,0.00455743335063344,TRUE,""
ENSG00000158477,CD1A,fbg,-0.0152889556581751,0.468151357247347,0.002608,51.2785,2110,0.00656722207630497,TRUE,""
ENSG00000158481,CD1C,fbg,-0.0283669269624384,0.458126425559177,0.002608,14.4323,2075,0.00445144579502757,TRUE,""
ENSG00000158485,CD1B,fbg,-0.0168148680562686,0.458126425559177,0.002608,24.3475,2070,0.00448129537304934,TRUE,""
ENSG00000158488,CD1E,fbg,-0.00761651392491007,0.640738381802541,0.002608,32.6077,2069,0.00444113303677349,TRUE,""
ENSG00000158710,TAGLN2,fbg,-0.010236556628554,0.596519838726618,0.004225,31.0058,1815,0.00464308345718473,TRUE,""
ENSG00000158711,ELK4,fbg,0.0733059211916082,0.15964990164281,0.004246,10.9061,1571,0.010136326744517,TRUE,""
ENSG00000158716,DUSP23,fbg,0.0561111108602412,0.0577014590116585,0.004225,27.2247,1829,0.0340133307669003,TRUE,""
ENSG00000158769,F11R,fbg,-0.00375212927309988,0.913909936512377,0.000783,18.9117,1703,0.00436741989393027,TRUE,""
ENSG00000158850,B4GALT3,fbg,-1.00965924595536,0.598668814257765,0.000783,15.9272,1762,0.0552311416435245,TRUE,""
ENSG00000158869,FCER1G,fbg,0.0468370854176487,0.166170104682876,0.000783,70.1351,1817,0.00983467840376367,TRUE,""
ENSG00000158874,APOA2,fbg,0.0733024060225203,0.0265037373413258,0.000783,16.6169,1824,0.0421853871519188,TRUE,""
ENSG00000158882,TOMM40L,fbg,-0.0147060321997447,0.348501423761085,0.000783,33.1426,1830,0.00581623434559225,TRUE,""
ENSG00000158966,CACHD1,fbg,-0.0461732679260075,0.437830430868302,0.001752,17.3477,2117,0.00936914586688349,TRUE,""
ENSG00000159164,SV2A,fbg,0.047572649985018,0.544260468638822,0.001744,10.5534,468,0.013779796988159,TRUE,""
ENSG00000159189,C1QC,fbg,-0.0420945287641155,0.185659381979118,0.002044,19.0274,1563,0.00970053969414732,TRUE,""
ENSG00000159388,BTG2,fbg,-0.00596745925281842,0.628477445586286,0.003817,52.4358,1672,0.00554206654317879,TRUE,""
ENSG00000159423,ALDH4A1,fbg,-0.0522766267985896,0.591901551980899,0.003273,15.1702,2156,0.0132526996029539,TRUE,""
ENSG00000159445,THEM4,fbg,0.0214304693221137,0.235944236122478,0.0002148,81.7303,1365,0.00387336184898763,TRUE,""
ENSG00000159588,CCDC17,fbg,0.0915843821504755,0.445083972938247,0.000825,16.2707,1076,0.018812731741957,TRUE,""
ENSG00000159596,TMEM69,fbg,-0.00507981991027122,0.933586496294755,0.000825,9.0174,1106,0.00454837817724555,TRUE,""
ENSG00000160049,DFFA,fbg,-0.0136337006022138,0.518822668670191,0.005201,25.9746,1082,0.0045451975390481,TRUE,""
ENSG00000160087,UBE2J2,fbg,0.0957146984364708,0.530226973027948,0.01538,8.8646,350,0.0124131398894049,TRUE,""
ENSG00000160097,FNDC5,fbg,0.0201657020941232,0.812779285408195,0.00205,7.7997,1149,0.0193971214764251,TRUE,""
ENSG00000160685,ZBTB7B,fbg,-0.00153355733609029,0.979543663087131,0.002818,11.607,910,0.00471390119773706,TRUE,""
ENSG00000160716,CHRNB2,fbg,0.032702384985969,0.331753366775936,0.002785,17.518,977,0.00696046903398872,TRUE,""
ENSG00000160766,GBAP1,fbg,-0.0209996795319641,0.0153403612414819,0.002818,61.2499,926,0.0261988563220212,TRUE,""
ENSG00000160781,PAQR6,fbg,-0.00105819739341045,0.849944540437619,0.001098,121.5228,1131,0.00385908546767402,TRUE,""
ENSG00000162366,PDZK1IP1,fbg,0.00388474952095364,0.747012853671546,0.001204,88.1892,1572,0.00752904468288524,TRUE,""
ENSG00000162368,CMPK1,fbg,-0.0181286544657173,0.462160389897216,0.001204,24.5305,1591,0.00535060151216857,TRUE,""
ENSG00000162373,BEND5,fbg,0.0104361239593219,0.878759172731833,0.002151,15.3498,1460,0.00724645373156427,TRUE,""
ENSG00000162378,ZYG11B,fbg,0.0161377699356963,0.0718606382258516,0.001522,59.7532,1477,0.0215724047136802,TRUE,""
ENSG00000162383,SLC1A7,fbg,-0.0615212129230226,0.21129954733371,0.001522,28.7825,1495,0.0202117514002316,TRUE,""
ENSG00000162402,USP24,fbg,-0.0418898370625779,0.562624686915214,0.00252,18.3461,1993,0.0110023960172586,TRUE,""
ENSG00000162444,RBP7,fbg,-0.0166644235384476,0.479369457910652,0.005201,30.6212,1180,0.00618306024507138,TRUE,""
ENSG00000162482,AKR7A3,fbg,-0.0300906916538705,0.49924658287522,0.001418,14.4434,1992,0.00553260147992132,TRUE,""
ENSG00000162490,DRAXIN,fbg,-0.000527846052141131,0.982656049567221,0.002302,25.2636,1259,0.0053265889663726,TRUE,""
ENSG00000162512,SDC3,fbg,-0.0587877961364416,0.179318236045376,0.000104,14.1344,2165,0.00986429154815226,TRUE,""
ENSG00000162522,KIAA1522,fbg,-0.0610540293958982,0.380064326291355,0.00205,22.8906,1033,0.0155124840033205,TRUE,""
ENSG00000162543,UBXN10,fbg,-0.0140654962902471,0.841480581121794,1.131e-05,10.3387,1757,0.00436648385576627,TRUE,""
ENSG00000162551,ALPL,fbg,-0.0914720934857708,0.00741917106504457,0.001058,15.9286,1690,0.117669497052683,TRUE,""
ENSG00000162572,SCNN1D,fbg,0.0416454644823387,0.429120433490312,0.01538,11.3898,371,0.00677915779622344,TRUE,""
ENSG00000162594,IL23R,fbg,-0.0116764071813034,0.693625785030416,0.0001146,19.7507,2293,0.00417357740401238,TRUE,""
ENSG00000162599,NFIA,fbg,-0.110305064131386,0.0850292707808799,0.0007042,9.9529,1704,0.0191993473529821,TRUE,""
ENSG00000162601,MYSM1,fbg,-0.111037963064696,0.0393406380965115,0.0008544,10.8269,2165,0.0284390638167963,TRUE,""
ENSG00000162604,TM2D1,fbg,0.0049363040698088,0.732271676747657,0.0007042,46.7186,1764,0.004760983476173,TRUE,""
ENSG00000162620,LRRIQ3,fbg,0.00504850012548882,0.78118295086715,5.638e-06,32.0502,1881,0.00481074861008685,TRUE,""
ENSG00000162630,B3GALT2,fbg,-0.0198529977641363,0.778518657215875,0.002174,8.0674,1692,0.00464875864613551,TRUE,""
ENSG00000162643,WDR63,fbg,0.0141418073019991,0.332197561388374,3.356e-06,36.6412,2229,0.00615950056271827,TRUE,""
ENSG00000162650,ATXN7L2,fbg,0.00959615941329382,0.845297478259299,0.001876,9.9563,1501,0.00491450545347099,TRUE,""
ENSG00000162654,GBP4,fbg,0.00824927007863068,0.731705934672859,0.002997,25.8932,1658,0.00440778362113933,TRUE,""
ENSG00000162688,AGL,fbg,0.0100512200167625,0.808451451773901,0.0007049,14.1417,2009,0.00397969488508179,TRUE,""
ENSG00000162692,VCAM1,fbg,-0.0374036614829076,0.0744588055928865,0.0007049,30.842,1989,0.0206850520848132,TRUE,""
ENSG00000162694,EXTL2,fbg,-0.00293769645885335,0.896859459976284,0.0009393,43.218,1992,0.00646098276812357,TRUE,""
ENSG00000162723,SLAMF9,fbg,0.327508112869582,0.0297116662879534,0.004225,7.7684,1791,0.079338528317086,TRUE,""
ENSG00000162729,IGSF8,fbg,-0.023726888993113,0.477377817921635,0.004225,20.2555,1786,0.00582143162320073,TRUE,""
ENSG00000162734,PEA15,fbg,-0.00680625869901042,0.714474277651148,0.004225,39.2286,1759,0.00523582601234166,TRUE,""
ENSG00000162738,VANGL2,fbg,0.0353189691906411,0.716129568855565,0.003296,5.297,1810,0.00404608500860156,TRUE,""
ENSG00000162739,SLAMF6,fbg,-0.0290820634144164,0.409371590694505,0.003296,19.8887,1766,0.00689536938470008,TRUE,""
ENSG00000162757,C1orf74,fbg,0.0286681700305171,0.880764615259515,0.0002072,7.3942,2063,0.0150826902119127,TRUE,""
ENSG00000162769,FLVCR1,fbg,-0.00728824177309001,0.608076879465923,0.001554,50.8684,1800,0.00672712070820318,TRUE,""
ENSG00000162772,ATF3,fbg,0.0678346715317902,0.357572759228743,0.001554,12.0295,1788,0.00916482391649076,TRUE,""
ENSG00000162775,RBM15,fbg,0.0262562377788731,0.508426146432504,0.002859,18.6484,1870,0.0096937394551249,TRUE,""
ENSG00000162783,IER5,fbg,0.00641039063876323,0.617075077451974,0.0003106,39.559,1913,0.00433650608375864,TRUE,""
ENSG00000162817,C1orf115,fbg,-0.0185604711447674,0.276202886617978,0.0007661,51.793,1916,0.00988701654874414,TRUE,""
ENSG00000162851,TFB2M,fbg,-0.0595579792728109,0.219232533281333,0.001606,11.3004,2034,0.00870477395077174,TRUE,""
ENSG00000162877,PM20D1,fbg,0.020808244190905,0.129486728502174,0.001884,43.9073,1575,0.00509696392277721,TRUE,""
ENSG00000162888,C1orf147,fbg,0.00177238869566094,0.916166996259808,0.001884,15.9487,1217,0.00464667654289594,TRUE,""
ENSG00000162889,MAPKAPK2,fbg,-0.0101793734515631,0.928287214829656,0.001884,10.5591,1192,0.00712798061875386,TRUE,""
