gene,symbol,outcome,mr_b,mr_p,padj,gwas_min_p,eqtl_F_max,nsnp,pp4,strong
ENSG00000167491,GATAD2A,t2d,0.0822030204683079,0.0001992227779518,0.009807150276950928,4.131e-12,61.0781,2340.0,5.34394443336829e-06,False
ENSG00000167635,ZNF146,t2d,-0.489424247846993,0.0006386773482932,0.023160577149849492,1.012e-05,10.1278,2704.0,0.343061372829422,False
ENSG00000177045,SIX5,t2d,-0.321406675080259,2.95099817887325e-05,0.002367769404938458,3.114e-16,16.7484,1973.0,1.56137740488412e-08,False
ENSG00000267395,AC074212.6,t2d,-0.343447983373776,0.0006364529894668,0.023160577149849492,3.114e-16,4.7397,1980.0,0.0210493263930718,False
ENSG00000267698,AC002116.7,t2d,0.280787012342713,4.33970248944834e-05,0.0031814077962214805,1.012e-05,7.6694,2720.0,0.850176089156289,True
ENSG00000101057,MYBL2,t2d,-0.273970034812073,3.34928334461059e-06,0.00048069291945890014,2.148e-08,32.417,3307.0,0.55701730856275,False
ENSG00000101421,CHMP4B,t2d,-0.155598549364963,2.75851145191653e-07,6.692674213102248e-05,1.512e-08,47.2426,2165.0,0.656923217055545,False
ENSG00000124196,GTSF1L,t2d,1.14811571523559,1.35320660567189e-06,0.00022605205429174688,2.148e-08,7.8767,3227.0,0.750161996769645,False
ENSG00000125967,NECAB3,t2d,1.11092637512007,0.0008371621127757,0.028341135977356758,1.512e-08,5.1806,2316.0,0.0073724662097633,False
ENSG00000125977,EIF2S2,t2d,0.18141555469596,1.94071164409268e-05,0.0017196392742003833,1.512e-08,30.9893,2036.0,0.188610664962693,False
ENSG00000132823,C20orf111,t2d,0.102247151717438,0.0004175500325721,0.01695153319485936,2.148e-08,58.4779,3190.0,0.0001108887131366,False
ENSG00000228265,RP5-1125A11.1,t2d,-0.167165158701275,6.33424836662398e-05,0.00436121559837151,1.512e-08,14.3571,2062.0,0.0907203711162505,False
ENSG00000229472,RP1-64K7.4,t2d,-0.22883274427229,4.15359716650806e-05,0.003067040226573705,1.512e-08,9.9221,2055.0,0.152136102577265,False
ENSG00000075234,TTC38,t2d,-0.231434286671862,6.07363888051616e-06,0.000756738798266258,5.434e-07,45.264,3022.0,0.000852063955724,False
ENSG00000100347,SAMM50,t2d,-0.184209730419702,4.69475533761661e-08,1.6496398927694226e-05,3.358e-10,74.9949,3725.0,8.76641469065247e-05,False
ENSG00000100401,RANGAP1,t2d,-0.357815743193983,0.0007952856283276,0.027194498498853165,9.51e-07,13.1584,2345.0,0.12207689547933,False
ENSG00000100416,TRMU,t2d,0.795466788643983,0.0013659340957895,0.03909794504521069,5.434e-07,8.1027,3062.0,0.101044753184855,False
ENSG00000130943,PKDREJ,t2d,-0.552056115691688,0.000150096889508,0.007966079708783958,5.434e-07,13.0279,3013.0,0.155347870195241,False
ENSG00000205643,CDPF1,t2d,1.0214185652829,1.6589419674472e-05,0.0015798709017090624,5.434e-07,8.2233,2981.0,0.779836369469247,False
ENSG00000234009,AL049757.3,t2d,-0.517849819773099,0.0003406104113808,0.014819470188871703,3.538e-05,7.0732,3450.0,0.639266648191415,False
ENSG00000235513,RP4-756G23.5,t2d,0.216389271071411,5.54040402420701e-06,0.0007198943185691528,9.51e-07,11.8448,2380.0,0.936516722994261,True
ENSG00000242247,ARFGAP3,t2d,-0.177950892837167,0.0008985223214717,0.02972708589544358,3.538e-05,25.8437,3496.0,0.373458765265792,False
ENSG00000010803,SCMH1,cad,0.205209874954422,0.0003392372493012,0.014386208552013028,7.833e-05,18.6492,5464.0,0.601249082376709,False
ENSG00000031698,SARS,cad,-0.804055697537764,2.9715718194301e-08,7.266978884416309e-06,3.634e-58,13.9278,4308.0,5.3114689936665296e-30,False
ENSG00000066056,TIE1,cad,0.650259439894862,0.0003304700554137,0.014136988697041459,5.64e-05,5.9524,4720.0,0.504628017475819,False
ENSG00000067606,PRKCZ,cad,0.211649249492821,0.0013443074147259,0.038005824077597554,1.326e-08,15.7017,4344.0,0.0006811066743669,False
ENSG00000081026,MAGI3,cad,-0.745933099244886,0.000139629563016,0.007532296243138853,6.597e-07,6.1037,4444.0,0.310496717830186,False
ENSG00000094975,SUCO,cad,-0.440845895916074,0.0002155994669547,0.010042828503575598,0.0001149,8.0377,4717.0,0.771090541217972,False
ENSG00000116983,HPCAL4,cad,0.0812472631071544,7.51195944082581e-05,0.004710383798087055,9.106e-06,82.0124,5016.0,0.09537821620517,False
ENSG00000117399,CDC20,cad,-0.387061745632073,0.0005802587004076,0.021256141914567334,5.64e-05,5.6022,4645.0,0.398953030058842,False
ENSG00000117400,MPL,cad,-0.151210038240483,0.0005802587004076,0.021256141914567334,5.64e-05,14.3403,4664.0,0.363583190936505,False
ENSG00000117602,RCAN3,cad,0.503942570486799,0.0015660233006876,0.04263127994617654,2.061e-05,12.3812,4236.0,0.382163458788985,False
ENSG00000117632,STMN1,cad,0.21667956182845,0.0005035267042495,0.019190252808968605,8.928e-06,18.5543,3828.0,0.485398452512711,False
ENSG00000117676,RPS6KA1,cad,-0.173617220052048,0.000169104186983,0.008615506026394302,4.545e-06,25.7884,3572.0,0.511114818123001,False
ENSG00000117682,DHDDS,cad,0.300574777062763,0.0003295265687616,0.014136988697041459,8.928e-06,13.9498,3564.0,0.581772542409617,False
ENSG00000118292,C1orf54,cad,-0.320136207463407,0.0002037784595615,0.009739548329465438,1.286e-09,9.697,2599.0,0.0208159031524873,False
ENSG00000119285,HEATR1,cad,0.254136709293979,0.0003355227926317,0.01431141260547946,3.923e-05,14.2785,6566.0,0.572756337006969,False
ENSG00000127125,PPCS,cad,0.619076366154123,0.0004506843077572,0.01782893834786668,5.64e-05,5.9403,4941.0,0.441319025794865,False
ENSG00000132128,LRRC41,cad,-1.44332837754754,0.0004411620505226,0.017590137954668773,1.755e-05,8.0737,4113.0,0.909483076324573,True
ENSG00000132694,ARHGEF11,cad,0.272729930934461,0.0005660760675056,0.02118886259823895,5.535e-05,17.0997,5286.0,0.585482583832742,False
ENSG00000132698,RAB25,cad,0.382535427880165,0.0013321823667414,0.03780872701585409,5.535e-05,9.8238,3280.0,0.290072871030862,False
ENSG00000132773,TOE1,cad,-1.11813031460361,0.0010018738275714,0.03181925253669946,4.721e-05,5.2274,3907.0,0.368504392663487,False
ENSG00000134222,PSRC1,cad,-0.343267817304629,1.49831169753726e-54,2.1984727537964215e-50,3.634e-58,52.427,4492.0,1.30597932511721e-05,False
ENSG00000134242,PTPN22,cad,0.175610955327983,4.74597776251255e-05,0.0033003664317225903,6.597e-07,24.265,4455.0,0.606425685514878,False
ENSG00000134243,SORT1,cad,-0.669020720842,1.3931157774815399e-11,1.1356215446103686e-08,3.634e-58,10.2362,4594.0,1.46676102298226e-19,False
ENSG00000134262,AP4B1,cad,0.149252827248446,0.0005395388986444,0.020299113486690463,6.597e-07,25.3524,4464.0,0.153439726612873,False
ENSG00000143093,STRIP1,cad,0.203897510975977,0.0007560004469193,0.025677765179738167,3.634e-58,8.5628,5036.0,7.58184268731212e-14,False
ENSG00000143126,CELSR2,cad,0.146311345842709,0.0001056685421629,0.006193701356031985,3.634e-58,26.8865,4410.0,3.65266218121814e-50,False
ENSG00000143156,NME7,cad,-0.115206436300028,8.17952923130724e-07,0.00013126512701832268,3.138e-12,47.59,6728.0,8.86650193803455e-08,False
ENSG00000143158,MPC2,cad,0.283077117246926,0.0019352064264367,0.04938310242627078,0.0005464,10.5315,5775.0,0.210652841739493,False
ENSG00000143379,SETDB1,cad,0.235074125760749,0.0006406520636889,0.022927531050017633,2.85e-11,14.942,3703.0,3.3900171627728e-05,False
ENSG00000143384,MCL1,cad,-0.240671909455099,8.0530716150531e-06,0.0007877514653844942,1.286e-09,22.7025,3074.0,0.300364258971152,False
ENSG00000143420,ENSA,cad,0.633097028200453,0.0004145990595457,0.016758710745768752,1.286e-09,9.5878,3138.0,0.0129013907593183,False
ENSG00000143437,ARNT,cad,-0.216923251498485,0.0015232735286466,0.04169961284670067,2.85e-11,24.3256,3545.0,1.36384421934918e-05,False
ENSG00000143452,HORMAD1,cad,-0.106074974202569,0.0010354917641616,0.03225853642365851,1.286e-09,31.3574,3267.0,0.0356449908631535,False
ENSG00000143498,TAF1A,cad,0.315618841200131,8.225177552547481e-14,1.711976526031871e-10,5.9050000000000005e-28,24.7389,5177.0,1.6995332565693099e-12,False
ENSG00000143512,HHIPL2,cad,1.48318768476498,2.27223822519135e-12,2.5646578060178984e-09,5.9050000000000005e-28,4.7629,5326.0,0.0326774605831013,False
ENSG00000154305,MIA3,cad,1.12782269643083,4.19072309141462e-10,1.92157749751021e-07,5.9050000000000005e-28,6.8255,4987.0,5.82103884501424e-05,False
ENSG00000157933,SKI,cad,-0.471890646481418,8.65623127073499e-06,0.0008301495518659771,1.326e-08,9.0301,4395.0,0.082807496935653,False
ENSG00000158006,PAFAH2,cad,0.136226852914795,0.0003550393807469,0.014799695550282,8.928e-06,32.6661,3720.0,0.55658135641651,False
ENSG00000158161,EYA3,cad,-0.211179309439549,0.0014350845796889,0.039580819619878256,1.852e-06,41.5295,3690.0,0.12759527826824,False
ENSG00000158710,TAGLN2,cad,0.141037002437856,2.62947160278819e-05,0.0020306440435637505,2.348e-05,31.0058,5466.0,0.946476746550235,True
ENSG00000160710,ADAR,cad,0.151825013518756,0.0008399412577076,0.027913787264313733,6.693e-15,21.8841,3286.0,1.7848721859085e-08,False
ENSG00000160712,IL6R,cad,0.334105445254927,0.0007581258172892,0.0256904852588555,6.693e-15,12.1776,3483.0,3.76554841727117e-05,False
ENSG00000162426,SLC45A1,cad,0.583596558437489,0.0004962756109128,0.019112472543106336,0.0001354,5.6233,5270.0,0.368848430646943,False
ENSG00000163131,CTSS,cad,-0.079051813864208,0.0009138464304166,0.029600151597136363,1.286e-09,38.9156,3340.0,0.0032719004010525,False
ENSG00000163875,MEAF6,cad,-0.127809079528953,0.0004816834286317,0.018697727376489243,4.129e-10,54.8141,5155.0,8.05019771589926e-06,False
ENSG00000163877,SNIP1,cad,-0.20742612533837,0.0007258356955403,0.025088387793827265,4.129e-10,31.2651,5062.0,0.0005575458447765,False
ENSG00000168765,GSTM4,cad,-0.0469937675435202,2.66914980318127e-05,0.002050493982307789,3.634e-58,88.2507,4977.0,2.91999814596516e-51,False
ENSG00000169291,SHE,cad,0.289526803420417,0.0011236826008468,0.03413622112261925,6.693e-15,11.9324,3414.0,1.4674579440946e-08,False
ENSG00000169403,PTAFR,cad,1.26223525791905,0.0008501227358095,0.02798045452887398,1.852e-06,5.9792,3722.0,0.266306202843663,False
ENSG00000169504,CLIC4,cad,0.120987563007793,0.0002844856938928,0.012649268443906226,2.061e-05,32.9082,4191.0,0.620953362135464,False
ENSG00000171488,LRRC8C,cad,-0.0691400265863125,0.001687455928392,0.04477403406382607,9.904e-06,57.3466,4669.0,0.0065272645351751,False
ENSG00000171492,LRRC8D,cad,0.0795615714027338,0.001687455928392,0.04477403406382607,9.904e-06,41.4808,4715.0,0.0987075276503949,False
ENSG00000177868,CCDC23,cad,-0.0932051059688589,0.0003965444960896,0.016162492753118613,5.64e-05,144.1869,4700.0,0.0019362283344141,False
ENSG00000185090,MANEAL,cad,0.570414741336897,0.0001294060676434,0.00713825274635943,4.129e-10,6.8492,5140.0,0.001964051977379,False
ENSG00000186409,CCDC30,cad,0.35540783357617,0.0001487761390965,0.00788083858831388,5.64e-05,10.9587,4812.0,0.733225465401543,False
ENSG00000187942,LDLRAD2,cad,1.46947683431988,7.45849536905671e-05,0.004696931439921421,2.942e-05,4.9155,5929.0,0.823262921141715,True
ENSG00000188761,BCL2L15,cad,0.315534402758628,0.0002405361808382,0.01102933556699659,6.597e-07,11.5547,4473.0,0.296738292573549,False
ENSG00000196449,YRDC,cad,0.236127540077141,0.0001294060676434,0.00713825274635943,4.129e-10,15.1452,5151.0,0.0009848290566517,False
ENSG00000197520,FAM177B,cad,0.205933480724106,9.65230584739099e-12,9.785458364688702e-09,5.9050000000000005e-28,40.7122,4973.0,5.18898556250824e-14,False
ENSG00000198700,IPO9,cad,-0.29419288831827,2.20862328884721e-06,0.00028345934809586155,1.097e-10,17.1518,5413.0,0.104491030876911,False
ENSG00000203288,RP11-98D18.9,cad,0.263067649909633,5.030688112385371e-09,1.640339703845123e-06,2.85e-11,12.3534,3765.0,0.883182269117576,True
ENSG00000203804,C1orf138,cad,-0.584352325112654,8.0530716150531e-06,0.0007877514653844942,1.856e-08,8.4415,3035.0,0.213522505455149,False
ENSG00000204160,ZDHHC18,cad,0.126229966206323,0.000808115603728,0.027133822090391176,1.852e-06,40.7023,3485.0,0.211157099927471,False
ENSG00000212541,U6,cad,-0.0920161824594986,9.55529449970871e-10,3.894578783172942e-07,4.129e-10,27.215,5155.0,0.988896566819144,True
ENSG00000213085,CCDC19,cad,0.222313298523997,2.6294716027882e-05,0.0020306440435637505,2.348e-05,17.9384,5507.0,0.946245942458657,True
ENSG00000215717,TMEM167B,cad,0.363049891618095,0.0003158491498843,0.013711404071752467,3.634e-58,16.5661,4469.0,4.72495728196122e-51,False
ENSG00000225603,RP11-325P15.1,cad,0.0326851118553789,0.001471085063624,0.040497619396913605,6.933e-05,42.114,3077.0,0.346652155600938,False
ENSG00000229431,RP1-92O14.6,cad,-0.138224975820124,0.0009318110103013,0.030115557167733426,5.64e-05,9.1624,4598.0,0.383919689391406,False
ENSG00000231050,RP1-140A9.1,cad,-0.0381741748014006,0.0011719761537072,0.03488114828264857,1.326e-08,31.9225,3815.0,0.0026835501713909,False
ENSG00000234694,RP1-92O14.3,cad,-0.102126158743112,0.0006993584866875,0.024549490610444227,5.64e-05,13.1779,4564.0,0.401107535482834,False
ENSG00000235750,KIAA0040,cad,0.0771572333778048,4.67321758656176e-06,0.0005315513306017108,1.615e-06,66.0775,4907.0,0.38035068039888,False
ENSG00000237429,RP1-159A19.4,cad,-0.599442180934275,9.42739345922682e-06,0.0008810709823390772,1.852e-06,5.6823,3362.0,0.922899740999808,True
ENSG00000237950,RP11-7O11.3,cad,-0.15188715771857,0.0007537829052417,0.02566184818703356,7.517e-05,9.613,4519.0,0.56372029630439,False
ENSG00000238198,RP11-31F15.2,cad,-0.186244330327406,0.0017014490466897,0.044982633985726064,6.597e-07,6.8132,4253.0,0.0462573194244611,False
ENSG00000243284,VSIG8,cad,0.367374619378322,2.62947160278819e-05,0.0020306440435637505,2.348e-05,10.9416,5560.0,0.916242256890915,True
ENSG00000252448,SNORA63,cad,-0.134268697974656,6.79534624946015e-06,0.0006972595490792223,4.129e-10,13.2762,5010.0,0.0359743218553278,False
ENSG00000264508,Metazoa_SRP,cad,-0.269965922271166,2.74225890225609e-07,5.4374547125410276e-05,1.856e-08,7.9821,3013.0,0.922588662476899,True
ENSG00000264584,Metazoa_SRP,cad,-0.342684141578196,2.49741946478708e-07,5.019813124222031e-05,1.856e-08,6.0501,3019.0,0.921372794106571,True
ENSG00000014641,MDH1,cad,0.236837257094384,3.23513813374523e-05,0.002385386021931847,7.631e-08,13.4077,4074.0,0.134799245148595,False
ENSG00000054356,PTPRN,cad,-0.160329685060732,3.34443651251557e-05,0.0024414386541363664,3.778e-05,33.9061,4592.0,0.944339625573639,True
ENSG00000064989,CALCRL,cad,0.17852423784128,4.81322106124119e-05,0.003315699184581783,1.21e-07,25.126,5000.0,0.203202846285647,False
ENSG00000075292,ZNF638,cad,-0.111516917065186,0.0009406810120566,0.030335412065728554,1.22e-06,24.8254,6090.0,0.178437840188743,False
ENSG00000115128,SF3B14,cad,0.673780739980314,0.0001509668025007,0.007939555172375523,5.849e-07,5.2083,5604.0,0.321911381974215,False
ENSG00000115486,GGCX,cad,0.244737140730849,6.22500257722809e-20,2.283486570391694e-16,1.813e-23,38.1601,5621.0,0.022421952375646,False
ENSG00000115525,ST3GAL5,cad,-0.0903770724558367,0.0008581206663936,0.02798045452887398,1.813e-23,45.5238,5401.0,8.25898650178879e-18,False
ENSG00000115705,TPO,cad,0.250382486685938,0.0014961018126106,0.04103233999333707,7.593e-06,12.7453,7315.0,0.227749725448928,False
ENSG00000115718,PROC,cad,-0.163975081015436,0.001741246575044,0.04586949909447147,8.784e-06,20.6635,6013.0,0.197071708251588,False
ENSG00000115825,PRKD3,cad,0.0970536992976779,0.0002057381990166,0.009769568265924181,1.83e-05,40.0918,6980.0,0.462866718115836,False
ENSG00000116030,SUMO1,cad,0.720319462322557,0.0003140232604255,0.013672591395321548,1.291e-32,5.1547,4061.0,0.000160102991515,False
ENSG00000118640,VAMP8,cad,-0.152118957344219,6.22500257722809e-20,2.283486570391694e-16,1.813e-23,60.7794,5613.0,0.0507482199747232,False
ENSG00000121989,ACVR2A,cad,0.12336591624053,0.0013899915115217,0.03877442100486293,3.39e-07,28.1176,4179.0,0.0406236611731668,False
ENSG00000124374,PAIP2B,cad,0.459225361907944,0.0004550963277595,0.017902489054196096,1.22e-06,10.4824,6120.0,0.068920444174339,False
ENSG00000136715,SAP130,cad,-0.389200210465857,0.0001199864408978,0.006823880028269068,8.784e-06,20.0236,6002.0,0.82152618661109,True
ENSG00000138439,FAM117B,cad,-0.0915696601536536,0.0004520115222113,0.01782893834786668,1.291e-32,109.3225,3754.0,1.1691837741703099e-26,False
ENSG00000143951,WDPCP,cad,0.159781815484319,5.19059411151784e-05,0.003493650798087214,7.631e-08,25.9227,4298.0,0.0710169377823534,False
ENSG00000163029,SMC6,cad,0.108814974513827,8.18383375072679e-06,0.00079524101075771,8.578e-06,58.8426,6518.0,0.551801798420219,False
ENSG00000168883,USP39,cad,-0.128442486880697,1.6005080896293202e-09,6.180067157666056e-07,1.813e-23,50.8219,5613.0,8.855342542308571e-20,False
ENSG00000168890,TMEM150A,cad,-0.669588044145676,9.14106165438679e-13,1.1177233137901447e-09,1.813e-23,13.2213,5621.0,2.61079215172393e-08,False
ENSG00000169599,NFU1,cad,0.10109513717292,0.0010533999338438,0.03267766856086697,4.329e-06,22.4439,4810.0,0.251474939685578,False
ENSG00000171132,PRKCE,cad,0.358388989638802,4.79576321507194e-06,0.0005412941050365429,7.635e-09,15.2925,7414.0,0.638158283508305,False
ENSG00000177917,ARL6IP6,cad,0.262393792365183,0.0010258728518487,0.03223261746290359,0.0002013,12.2112,5424.0,0.388184897466071,False
ENSG00000179818,PCBP1-AS1,cad,-0.109894113228447,0.0013651344677273,0.03837283150375992,7.211e-05,31.1609,4939.0,0.354438189663043,False
ENSG00000198380,GFPT1,cad,0.0853392668054438,0.0001124308158092,0.0064441303139390295,4.329e-06,62.395,4965.0,0.151276808975106,False
ENSG00000205639,MFSD2B,cad,-0.961520963744026,0.0001111507212047,0.00643298449911555,5.849e-07,5.2668,5632.0,0.620469669405437,False
ENSG00000223991,AC104809.2,cad,-0.488239755009242,0.0005905945101073,0.02139702036248003,0.0001469,7.0622,6542.0,0.528564130208169,False
ENSG00000224607,IGKV1D-27,cad,0.223750040929877,0.0012561827454635,0.03607039026259479,0.0003086,12.6271,367.0,0.593679310681805,False
ENSG00000228784,AC013400.2,cad,-0.152360965366845,0.0008581206663936,0.02798045452887398,1.064e-16,18.7035,6162.0,2.01218124129589e-10,False
ENSG00000229648,AC016753.7,cad,-0.111463768524309,8.032001167718329e-11,4.910564713913793e-08,1.813e-23,29.5086,5549.0,7.42883830018369e-11,False
ENSG00000231445,TIMM8AP1,cad,0.871783838889194,0.0015981181990135,0.043184508902624465,2.414e-07,4.9084,3900.0,0.101216666623726,False
ENSG00000234171,AC108488.3,cad,-0.0368108680628436,0.0010429067700227,0.032420701348608215,5.717e-05,41.1324,6925.0,0.274752072384303,False
ENSG00000234389,AC007278.3,cad,0.0352467328781127,0.0004793043000567,0.018654726776477344,2.001e-05,76.2984,5078.0,0.0050651013127093,False
ENSG00000236790,LINC00299,cad,0.461868428719999,0.0005085909269816,0.019333043190676212,2.2e-05,7.1449,5153.0,0.462267271141993,False
ENSG00000240382,IGKV1-17,cad,-0.151263504431824,0.0010736065352773,0.03302521738390739,0.0003086,18.6314,1841.0,0.548867303478698,False
ENSG00000241244,IGKV1D-16,cad,-0.225967919231803,0.0003006328321854,0.013246803443412536,0.0003086,13.7723,159.0,0.720486023857838,False
ENSG00000241755,IGKV1-9,cad,-0.236481268730138,0.0005026525917371,0.019190252808968605,0.0003086,12.5758,2123.0,0.693759457005166,False
ENSG00000243466,IGKV1-5,cad,0.416772741814619,0.0013510094821342,0.03811992077017426,0.0003086,6.6265,2175.0,0.549748284312791,False
ENSG00000243943,ZNF512,cad,0.610076265979529,0.0006406520636889,0.022927531050017633,1.259e-05,5.2094,4195.0,0.352640479166528,False
ENSG00000004399,PLXND1,cad,0.272840081017856,0.001138999413313,0.034387939077246195,3.656e-05,14.1349,4644.0,0.232965758395824,False
ENSG00000004534,RBM6,cad,-0.0331892587244719,0.0003688776728394,0.015203769925765494,6.718e-09,101.8767,2905.0,0.0031516645831575,False
ENSG00000047849,MAP4,cad,0.175431062390437,0.0003392372493012,0.014386208552013028,3.48e-11,21.5129,2354.0,0.0069324385503303,False
ENSG00000051382,PIK3CB,cad,0.531499710142999,0.0019010980249348,0.048682044188251866,2.403e-17,5.9168,4052.0,6.64998510110884e-06,False
ENSG00000073711,PPP2R3A,cad,0.419794633886403,7.30310270850611e-07,0.00012177093868398882,6.082e-15,13.3703,3748.0,4.12791832497601e-06,False
ENSG00000114021,NIT2,cad,-0.0998039745714747,0.0012235470649724,0.035410465649585846,0.0002999,23.2145,5007.0,0.336379139923849,False
ENSG00000114270,COL7A1,cad,-0.68925547344641,5.17963923483427e-06,0.0005547507043264471,3.48e-11,7.1663,2352.0,0.0229590672054799,False
ENSG00000114902,SPCS1,cad,0.124252230712211,0.0010073654749757,0.03189266773130988,1.223e-08,22.2869,3777.0,0.0101212236676418,False
ENSG00000129055,ANAPC13,cad,-0.046099098386622,0.0008581206663936,0.02798045452887398,1.904e-07,80.2662,5417.0,0.109013596356632,False
ENSG00000158092,NCK1,cad,0.703561697775655,5.421781150826269e-13,7.232163166006714e-10,6.082e-15,12.7089,4080.0,0.738902048308184,False
ENSG00000158234,FAIM,cad,-0.199484598696859,1.78567201485807e-08,4.763848268002265e-06,2.403e-17,27.2621,4015.0,8.96811630021274e-07,False
ENSG00000163660,CCNL1,cad,0.118493317198225,3.73844783704644e-05,0.002688933583969726,1.395e-08,39.9673,5411.0,0.148844441473009,False
ENSG00000163785,RYK,cad,0.27300858056613,0.0003059969864333,0.013442795754298834,1.904e-07,13.1913,5558.0,0.244481787047204,False
ENSG00000163947,ARHGEF3,cad,0.114256096221441,0.0012635252466963,0.0362103631733883,0.001291,29.1328,5620.0,0.322261673450325,False
ENSG00000164045,CDC25A,cad,-0.539315466738121,1.40541880551666e-08,4.043472575165873e-06,3.48e-11,10.221,2282.0,0.373087587791736,False
ENSG00000164048,ZNF589,cad,-0.0569968110911449,0.0002057381990166,0.009769568265924181,3.48e-11,107.285,2275.0,0.06999581517486,False
ENSG00000164050,PLXNB1,cad,0.633205118535837,3.49516407987952e-06,0.0004135850205167112,3.48e-11,7.9554,2325.0,0.0149087965346267,False
ENSG00000164062,APEH,cad,-0.149988580126403,1.41712704254933e-06,0.0002079350509532632,6.34e-09,32.4473,2629.0,0.315564630640484,False
ENSG00000168917,SLC35G2,cad,-0.646898233401609,3.49516407987952e-06,0.0004135850205167112,6.082e-15,6.996,4044.0,0.0090151044549857,False
ENSG00000172113,NME6,cad,0.192706529691023,2.79891217021755e-08,6.960752249763069e-06,3.48e-11,28.4542,2283.0,0.590098231147814,False
ENSG00000173402,DAG1,cad,-0.346270957070897,0.0002816924543843,0.012563140982312565,6.34e-09,10.6408,2531.0,0.0025036866134619,False
ENSG00000174564,IL20RB,cad,0.664745559567988,1.83776664461771e-06,0.00025359704703635804,6.082e-15,6.8295,4124.0,0.135336608597536,False
ENSG00000174944,P2RY14,cad,0.112387877571273,0.0017685101010024,0.04650420916130505,5.217e-05,38.9793,5516.0,0.285743536643486,False
ENSG00000174953,DHX36,cad,-0.192424072367907,1.6520908742381401e-10,8.657546213462939e-08,3.364e-15,37.6366,5451.0,0.0014412811869022,False
ENSG00000182179,UBA7,cad,-0.0634656741753126,0.0003688776728394,0.015203769925765494,6.34e-09,79.4845,2717.0,0.0034653116015112,False
ENSG00000182923,CEP63,cad,-0.0387007193994458,0.0008581206663936,0.02798045452887398,1.904e-07,93.3153,5362.0,0.108947996095632,False
ENSG00000184897,H1FX,cad,-0.234998457251863,0.0010882173049342,0.03333489042860024,3.656e-05,13.5745,4546.0,0.29489799285503,False
ENSG00000185614,FAM212A,cad,-0.249310878811228,2.17995603550709e-05,0.0018071466050279962,6.34e-09,15.4554,2709.0,0.023365948819803,False
ENSG00000187098,MITF,cad,-0.492424468312668,0.0002143349613761,0.010042828503575598,5.393e-07,8.8108,5393.0,0.32929648321073,False
ENSG00000228638,FCF1P2,cad,0.0735446705223243,6.79534624946012e-06,0.0006972595490792223,3.48e-11,28.1393,2228.0,0.0259760757127571,False
ENSG00000229759,MRPS18AP1,cad,-0.0429272493491053,6.85182051032467e-07,0.00011555949695171712,3.48e-11,47.5429,2227.0,0.0396278971418606,False
ENSG00000233276,GPX1,cad,0.344090065641542,4.29082196238376e-06,0.0004957419736539914,6.34e-09,12.6289,2483.0,0.160156461089312,False
ENSG00000243176,RP11-550I24.2,cad,0.120776669525707,1.0491881945156e-05,0.0009621711486329624,1.395e-08,15.9651,5385.0,0.355627523941594,False
ENSG00000244515,KRT18P34,cad,-0.29617961080164,0.0001637514359956,0.0084011357355365,1.395e-08,10.7061,5387.0,0.0867347760408962,False
ENSG00000121211,MND1,cad,0.510091984269926,0.001646500226989,0.044085944946367875,2.802e-05,6.6097,5588.0,0.629829656671625,False
ENSG00000127415,IDUA,cad,-0.107813438996301,0.0001294060676434,0.00713825274635943,8.678e-05,24.2984,5535.0,0.774963646280201,False
ENSG00000131127,ZNF141,cad,0.556565583903374,0.0003469429378853,0.014586514978770794,8.678e-05,6.2787,4122.0,0.285226126008599,False
ENSG00000134852,CLOCK,cad,-0.141563848794485,0.0001487761390965,0.00788083858831388,2.817e-05,26.8827,6186.0,0.681531048920234,False
ENSG00000138735,PDE5A,cad,0.201698551781286,0.0001667452332684,0.008524922675077469,1.229e-14,15.5279,5827.0,1.48324123638113e-07,False
ENSG00000145214,DGKQ,cad,-0.0512228404523847,0.0001923834188924,0.00950451820002756,8.678e-05,103.9015,5539.0,0.817999932892181,True
ENSG00000145390,USP53,cad,0.0856770399058141,7.81511931955753e-05,0.004858951092197782,1.229e-14,83.4183,5585.0,1.56576279542637e-10,False
ENSG00000150627,WDR17,cad,-0.359592347507123,8.32720336499478e-05,0.005091043957273684,1.469e-05,9.3205,5972.0,0.880246872223885,True
ENSG00000150961,SEC24D,cad,-0.598396260901967,1.38197871369425e-06,0.00020691605781669115,1.268e-08,8.3138,5519.0,0.345113538381851,False
ENSG00000151612,ZNF827,cad,-0.431288753219498,2.30252836196383e-05,0.0018665745113312308,1.245e-07,10.483,3991.0,0.365146901745837,False
ENSG00000163257,DCAF16,cad,-0.190943939927749,0.0012033063300832,0.035377501412971434,9.197e-06,19.0171,6205.0,0.234501270538657,False
ENSG00000164096,C4orf3,cad,-0.129162272774375,1.38197871369425e-06,0.00020691605781669115,1.229e-14,35.2195,5578.0,1.19296214509841e-05,False
ENSG00000248280,RP11-33B1.2,cad,-0.05511837050472,1.9958293239987e-06,0.0002603206910588771,1.229e-14,41.4688,5553.0,4.9532198323467e-05,False
ENSG00000251075,HTT-AS1,cad,0.0424808808524149,0.0004066742707319,0.016483788879693834,2.352e-07,28.8488,5331.0,0.145830302381869,False
ENSG00000260091,RP11-33B1.4,cad,-0.0542349362306541,1.9958293239987e-06,0.0002603206910588771,1.229e-14,40.6534,5561.0,0.0001839903734758,False
