set,source,term_id,term_name,p_value_gSCS,query_size,term_size,n_intersect,genes
coding56,GO:MF,GO:0044389,ubiquitin-like protein ligase binding,1.0,50,317,1,LRRC41
coding56,GO:MF,GO:0044325,transmembrane transporter binding,1.0,50,139,1,PARVA
coding56,GO:MF,GO:0044183,protein folding chaperone,1.0,50,69,1,C6orf106
coding56,GO:MF,GO:0044025,histone H2BS14 kinase activity,1.0,50,244,1,TSPAN14
coding56,GO:MF,GO:0044024,histone H2AS1 kinase activity,1.0,50,244,1,TSPAN14
coding56,GO:MF,GO:0044023,histone H4S1 kinase activity,1.0,50,244,1,TSPAN14
coding56,GO:MF,GO:0044022,histone H3S28 kinase activity,1.0,50,244,1,TSPAN14
coding56,GO:MF,GO:0043565,sequence-specific DNA binding,1.0,50,1605,7,GIT1;HSD17B12;LOXL4;PGAP3;SPDYE2;ZNF268;ZNF34
coding56,GO:MF,GO:0043274,phospholipase binding,1.0,50,22,1,SAP130
coding56,GO:MF,GO:0061629,RNA polymerase II-specific DNA-binding transcription factor binding,1.0,50,346,2,KDM5A;PGAP3
coding56,GO:MF,GO:0060589,nucleoside-triphosphatase regulator activity,1.0,50,502,2,NTAN1;SIK2
coding56,GO:MF,GO:0060090,molecular adaptor activity,1.0,50,1334,7,EIF2B2;FAM184A;HSD17B12;KDM5A;PGAP3;RC3H2;YTHDF2
coding56,GO:MF,GO:0060089,molecular transducer activity,1.0,50,1513,1,SNX16
coding56,GO:MF,GO:0052689,carboxylic ester hydrolase activity,1.0,50,161,2,CDC123;DGKQ
coding56,GO:MF,GO:0052597,diamine oxidase activity,1.0,50,6,1,DUSP13
coding56,GO:MF,GO:0051540,metal cluster binding,1.0,50,79,1,ZNF430
coding56,GO:MF,GO:0051537,"2 iron, 2 sulfur cluster binding",1.0,50,30,1,ZNF430
coding56,GO:MF,GO:0051536,iron-sulfur cluster binding,1.0,50,78,1,ZNF430
coding56,GO:MF,GO:0051213,dioxygenase activity,1.0,50,92,1,HSD17B12
coding56,GO:MF,GO:0051020,GTPase binding,1.0,50,314,1,NTAN1
coding56,GO:MF,GO:0050839,cell adhesion molecule binding,1.0,50,563,1,BLOC1S2
coding56,GO:MF,GO:0048018,receptor ligand activity,1.0,50,548,1,SPATA5
coding56,GO:MF,GO:0047649,alkylglycerol kinase activity,1.0,50,3,1,SAP130
coding56,GO:MF,GO:0047372,monoacylglycerol lipase activity,1.0,50,14,1,DGKQ
coding56,GO:MF,GO:0046983,protein dimerization activity,1.0,50,1122,2,SNX16;SPATA5
coding56,GO:MF,GO:0120543,macromolecular conformation isomerase activity,1.0,50,295,1,KDM5A
coding56,GO:MF,GO:0106310,protein serine kinase activity,1.0,50,360,1,TSPAN14
coding56,GO:MF,GO:0099508,voltage-gated monoatomic ion channel activity involved in regulation of presynaptic membrane potential,1.0,50,10,1,PARVA
coding56,GO:MF,GO:0099094,ligand-gated monoatomic cation channel activity,1.0,50,139,1,PARVA
coding56,GO:MF,GO:0098821,BMP receptor activity,1.0,50,14,1,SNX16
coding56,GO:MF,GO:0098772,molecular function regulator activity,1.0,50,2266,7,BLOC1S2;HSD17B12;LOXL4;NTAN1;SAP130;SIK2;SPATA5
coding56,GO:MF,GO:0097367,carbohydrate derivative binding,1.0,50,2284,10,ARL13B;C6orf106;KCNJ11;KDM5A;LOXL4;PARVA;SAP130;SIK2;SNX16;TSPAN14
coding56,GO:MF,GO:0072518,Rho-dependent protein serine/threonine kinase activity,1.0,50,244,1,TSPAN14
coding56,GO:MF,GO:0072371,histone H2AS121 kinase activity,1.0,50,244,1,TSPAN14
coding56,GO:MF,GO:0072354,histone H3T3 kinase activity,1.0,50,244,1,TSPAN14
coding56,GO:MF,GO:0070851,growth factor receptor binding,1.0,50,139,1,SPATA5
coding56,GO:MF,GO:0070123,"transforming growth factor beta receptor activity, type III",1.0,50,13,1,SNX16
coding56,GO:MF,GO:0062153,C5-methylcytidine-containing RNA reader activity,1.0,50,3,1,YTHDF2
coding56,GO:MF,GO:0061749,forked DNA-dependent helicase activity,1.0,50,51,1,KDM5A
coding56,GO:MF,GO:0061659,ubiquitin-like protein ligase activity,1.0,50,369,1,ZBTB6
coding56,GO:MF,GO:0061630,ubiquitin protein ligase activity,1.0,50,349,1,ZBTB6
coding56,GO:MF,GO:0140823,histone H2BS36 kinase activity,1.0,50,244,1,TSPAN14
coding56,GO:MF,GO:0140678,molecular function inhibitor activity,1.0,50,559,2,BLOC1S2;HSD17B12
coding56,GO:MF,GO:0140677,molecular function activator activity,1.0,50,1209,3,NTAN1;SAP130;SPATA5
coding56,GO:MF,GO:0140664,ATP-dependent DNA damage sensor activity,1.0,50,18,1,LOXL4
coding56,GO:MF,GO:0140658,ATP-dependent chromatin remodeler activity,1.0,50,20,1,KDM5A
coding56,GO:MF,GO:0140657,ATP-dependent activity,1.0,50,584,3,KDM5A;LOXL4;PARVA
coding56,GO:MF,GO:0140640,"catalytic activity, acting on a nucleic acid",1.0,50,670,2,KDM5A;LOXL4
coding56,GO:MF,GO:0140612,DNA damage sensor activity,1.0,50,22,1,LOXL4
coding56,GO:MF,GO:0140517,protein-RNA adaptor activity,1.0,50,21,1,YTHDF2
coding56,GO:MF,GO:0140457,protein demethylase activity,1.0,50,31,1,HSD17B12
coding56,GO:MF,GO:0140299,molecular sensor activity,1.0,50,71,1,LOXL4
coding56,GO:MF,GO:0140297,DNA-binding transcription factor binding,1.0,50,485,3,KDM5A;PGAP3;SAP130
coding56,GO:MF,GO:0140110,transcription regulator activity,1.0,50,1907,11,EIF2B2;FAM184A;GIT1;HSD17B12;KDM5A;LIPA;PGAP3;RC3H2;SPDYE2;ZNF268;ZNF34
coding56,GO:MF,GO:0140097,"catalytic activity, acting on DNA",1.0,50,248,2,KDM5A;LOXL4
coding56,GO:MF,GO:0140096,"catalytic activity, acting on a protein",1.0,50,2365,8,CHD4;DUSP13;HSD17B12;LRRC41;SAP130;SNX16;TSPAN14;ZBTB6
coding56,GO:MF,GO:0120545,nucleic acid conformation isomerase activity,1.0,50,174,1,KDM5A
coding56,GO:MF,GO:1990244,histone H2AT120 kinase activity,1.0,50,244,1,TSPAN14
coding56,GO:MF,GO:1901681,sulfur compound binding,1.0,50,263,1,KCNJ11
coding56,GO:MF,GO:1901363,heterocyclic compound binding,1.0,50,2310,9,ARL13B;C6orf106;KDM5A;LOXL4;PARVA;SAP130;SIK2;SNX16;TSPAN14
coding56,GO:MF,GO:1901265,nucleoside phosphate binding,1.0,50,2180,9,ARL13B;C6orf106;KDM5A;LOXL4;PARVA;SAP130;SIK2;SNX16;TSPAN14
coding56,GO:MF,GO:0180051,translation factor activity,1.0,50,90,1,SIK2
coding56,GO:MF,GO:0160260,protein asparagine deamidase activity,1.0,50,2,1,CHD4
coding56,GO:MF,GO:0141052,histone H3 demethylase activity,1.0,50,28,1,HSD17B12
coding56,GO:MF,GO:0141040,very-long-chain 3-oxoacyl-CoA reductase activity,1.0,50,1,1,KCNJ11
coding56,GO:MF,GO:0141003,histone H2AX kinase activity,1.0,50,245,1,TSPAN14
coding56,GO:MF,GO:0140998,histone H2B kinase activity,1.0,50,244,1,TSPAN14
coding56,GO:MF,GO:0140997,histone H4 kinase activity,1.0,50,244,1,TSPAN14
coding56,GO:MF,GO:0140996,histone H3 kinase activity,1.0,50,250,1,TSPAN14
coding56,GO:MF,GO:0140995,histone H2A kinase activity,1.0,50,244,1,TSPAN14
coding56,GO:MF,GO:0140993,histone modifying activity,1.0,50,580,2,HSD17B12;TSPAN14
coding56,GO:MF,GO:0140857,histone H3T45 kinase activity,1.0,50,245,1,TSPAN14
coding56,GO:MF,GO:0140855,histone H3S57 kinase activity,1.0,50,244,1,TSPAN14
coding56,GO:BP,GO:0000725,recombinational repair,1.0,48,192,1,KDM5A
coding56,GO:BP,GO:0000724,double-strand break repair via homologous recombination,1.0,48,187,1,KDM5A
coding56,GO:BP,GO:0000302,response to reactive oxygen species,1.0,48,178,1,LRRC41
coding56,GO:BP,GO:0000288,"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",1.0,48,58,1,ZBTB6
coding56,GO:BP,GO:0000280,nuclear division,1.0,48,450,1,LOXL4
coding56,GO:BP,GO:0000278,mitotic cell cycle,1.0,48,893,2,CDC123;LIPA
coding56,GO:BP,GO:0000226,microtubule cytoskeleton organization,1.0,48,681,2,NRBF2;NTAN1
coding56,GO:BP,GO:0000209,protein polyubiquitination,1.0,48,266,1,ZBTB6
coding56,GO:BP,GO:0000165,MAPK cascade,1.0,48,749,1,SPATA5
coding56,GO:BP,GO:0000122,negative regulation of transcription by RNA polymerase II,1.0,48,933,6,HSD17B12;KDM5A;LIPA;PGAP3;THAP8;ZNF34
coding56,GO:BP,GO:0000079,regulation of cyclin-dependent protein serine/threonine kinase activity,1.0,48,70,1,HERPUD2
coding56,GO:BP,GO:0000050,urea cycle,1.0,48,13,1,MED23
coding56,GO:MF,GO:1990837,sequence-specific double-stranded DNA binding,1.0,50,1487,7,GIT1;HSD17B12;LOXL4;PGAP3;SPDYE2;ZNF268;ZNF34
coding56,GO:MF,GO:1990782,protein tyrosine kinase binding,1.0,50,113,1,SAP130
coding56,GO:MF,GO:1990518,single-stranded 3'-5' DNA helicase activity,1.0,50,52,1,KDM5A
coding56,GO:MF,GO:1990247,N6-methyladenosine-containing RNA reader activity,1.0,50,12,1,YTHDF2
coding56,GO:BP,GO:0001553,luteinization,1.0,48,12,1,LRRC41
coding56,GO:BP,GO:0001543,ovarian follicle rupture,1.0,48,1,1,PGAP3
coding56,GO:BP,GO:0001542,ovulation from ovarian follicle,1.0,48,10,1,PGAP3
coding56,GO:BP,GO:0001541,ovarian follicle development,1.0,48,60,1,SIK2
coding56,GO:BP,GO:0001525,angiogenesis,1.0,48,546,2,BLOC1S2;SNX16
coding56,GO:BP,GO:0001523,retinoid metabolic process,1.0,48,86,1,CDC123
coding56,GO:BP,GO:0001516,prostaglandin biosynthetic process,1.0,48,28,1,DGKQ
coding56,GO:BP,GO:0001508,action potential,1.0,48,170,1,PARVA
coding56,GO:BP,GO:0001503,ossification,1.0,48,424,2,NTAN1;SNX16
coding56,GO:BP,GO:0001501,skeletal system development,1.0,48,538,3,CDC123;SNX16;SPATA5
coding56,GO:BP,GO:0001101,response to acid chemical,1.0,48,129,1,SPATA5
coding56,GO:BP,GO:0000963,mitochondrial RNA processing,1.0,48,23,1,MLH3
coding56,GO:BP,GO:0000959,mitochondrial RNA metabolic process,1.0,48,66,1,MLH3
coding56,GO:BP,GO:0000956,nuclear-transcribed mRNA catabolic process,1.0,48,126,1,ZBTB6
coding56,GO:BP,GO:0000910,cytokinesis,1.0,48,194,1,NTAN1
coding56,GO:BP,GO:0000902,cell morphogenesis,1.0,48,998,4,ARL13B;BLOC1S2;CDC123;YTHDF2
coding56,GO:BP,GO:0001776,leukocyte homeostasis,1.0,48,112,2,CDC123;ZBTB6
coding56,GO:BP,GO:0001775,cell activation,1.0,48,1123,5,CDC123;MED23;SAP130;TMEM136;ZBTB6
coding56,GO:BP,GO:0001756,somitogenesis,1.0,48,67,1,SNX16
coding56,GO:BP,GO:0001710,mesodermal cell fate commitment,1.0,48,18,1,SNX16
coding56,GO:BP,GO:0001708,cell fate specification,1.0,48,114,2,KDM5A;SNX16
coding56,GO:BP,GO:0001707,mesoderm formation,1.0,48,73,1,SNX16
coding56,GO:BP,GO:0001704,formation of primary germ layer,1.0,48,128,1,SNX16
coding56,GO:BP,GO:0001701,in utero embryonic development,1.0,48,405,1,SNX16
coding56,GO:BP,GO:0001678,intracellular glucose homeostasis,1.0,48,160,2,GIT1;LRRC41
coding56,GO:BP,GO:0001676,long-chain fatty acid metabolic process,1.0,48,104,1,DGKQ
coding56,GO:BP,GO:0001666,response to hypoxia,1.0,48,278,1,PARVA
coding56,GO:BP,GO:0001659,temperature homeostasis,1.0,48,197,2,CDC123;SPATA5
coding56,GO:BP,GO:0001649,osteoblast differentiation,1.0,48,236,1,SNX16
coding56,GO:BP,GO:0001568,blood vessel development,1.0,48,727,3,BLOC1S2;CDC123;SNX16
coding56,GO:BP,GO:0001562,response to protozoan,1.0,48,30,1,MED23
coding56,GO:BP,GO:0001556,oocyte maturation,1.0,48,32,1,YTHDF2
coding56,GO:BP,GO:0001935,endothelial cell proliferation,1.0,48,154,1,CDC123
coding56,GO:BP,GO:0001934,positive regulation of protein phosphorylation,1.0,48,309,1,HERPUD2
coding56,GO:BP,GO:0001932,regulation of protein phosphorylation,1.0,48,504,1,HERPUD2
coding56,GO:BP,GO:0001912,positive regulation of leukocyte mediated cytotoxicity,1.0,48,65,1,MED23
coding56,GO:BP,GO:0001910,regulation of leukocyte mediated cytotoxicity,1.0,48,94,1,MED23
coding56,GO:BP,GO:0001909,leukocyte mediated cytotoxicity,1.0,48,145,1,MED23
coding56,GO:BP,GO:0001906,cell killing,1.0,48,217,1,MED23
coding56,GO:BP,GO:0001894,tissue homeostasis,1.0,48,271,1,CDC123
coding56,GO:BP,GO:0001889,liver development,1.0,48,120,1,CDC123
coding56,GO:BP,GO:0001881,receptor recycling,1.0,48,49,1,WDR17
coding56,GO:BP,GO:0001880,Mullerian duct regression,1.0,48,4,1,SNX16
coding56,GO:BP,GO:0001819,positive regulation of cytokine production,1.0,48,492,1,SNX16
coding56,GO:BP,GO:0001818,negative regulation of cytokine production,1.0,48,295,2,MED23;NTAN1
coding56,GO:BP,GO:0001817,regulation of cytokine production,1.0,48,780,4,MED23;NTAN1;SNX16;ZNF34
coding56,GO:BP,GO:0001816,cytokine production,1.0,48,786,4,MED23;NTAN1;SNX16;ZNF34
coding56,GO:BP,GO:0001782,B cell homeostasis,1.0,48,35,1,ZBTB6
coding56,GO:BP,GO:0002250,adaptive immune response,1.0,48,761,2,MED23;ZBTB6
coding56,GO:BP,GO:0002244,hematopoietic progenitor cell differentiation,1.0,48,139,2,CDC123;YTHDF2
coding56,GO:BP,GO:0002237,response to molecule of bacterial origin,1.0,48,345,1,NTAN1
coding56,GO:BP,GO:0002190,cap-independent translational initiation,1.0,48,4,1,YTHDF2
coding56,GO:BP,GO:0002183,cytoplasmic translational initiation,1.0,48,47,2,SIK2;YTHDF2
coding56,GO:BP,GO:0002181,cytoplasmic translation,1.0,48,200,2,SIK2;YTHDF2
coding56,GO:BP,GO:0002062,chondrocyte differentiation,1.0,48,121,1,SNX16
coding56,GO:BP,GO:0002053,positive regulation of mesenchymal cell proliferation,1.0,48,27,1,SNX16
coding56,GO:BP,GO:0002040,sprouting angiogenesis,1.0,48,136,1,BLOC1S2
coding56,GO:BP,GO:0002021,response to dietary excess,1.0,48,36,1,CDC123
coding56,GO:BP,GO:0002009,morphogenesis of an epithelium,1.0,48,501,1,ARL13B
coding56,GO:BP,GO:0001960,negative regulation of cytokine-mediated signaling pathway,1.0,48,84,2,MED23;YTHDF2
coding56,GO:BP,GO:0001959,regulation of cytokine-mediated signaling pathway,1.0,48,168,2,MED23;YTHDF2
coding56,GO:BP,GO:0001957,intramembranous ossification,1.0,48,6,1,NTAN1
coding56,GO:BP,GO:0001947,heart looping,1.0,48,65,1,ARL13B
coding56,GO:BP,GO:0001944,vasculature development,1.0,48,758,3,BLOC1S2;CDC123;SNX16
coding56,GO:BP,GO:0002443,leukocyte mediated immunity,1.0,48,475,1,MED23
coding56,GO:BP,GO:0002440,production of molecular mediator of immune response,1.0,48,229,1,MED23
coding56,GO:BP,GO:0002429,immune response-activating cell surface receptor signaling pathway,1.0,48,313,4,CDC123;SIK2;TMEM136;ZBTB6
coding56,GO:BP,GO:0002376,immune system process,1.0,48,2913,9,CDC123;FAM184A;MED23;SIK2;SNX16;TMEM136;YTHDF2;ZBTB6;ZNF34
coding56,GO:BP,GO:0002369,T cell cytokine production,1.0,48,40,1,MED23
coding56,GO:BP,GO:0002367,cytokine production involved in immune response,1.0,48,123,1,MED23
coding56,GO:BP,GO:0002366,leukocyte activation involved in immune response,1.0,48,304,1,ZBTB6
coding56,GO:BP,GO:0002292,T cell differentiation involved in immune response,1.0,48,82,1,ZBTB6
coding56,GO:BP,GO:0002287,alpha-beta T cell activation involved in immune response,1.0,48,72,1,ZBTB6
coding56,GO:BP,GO:0002286,T cell activation involved in immune response,1.0,48,124,1,ZBTB6
coding56,GO:BP,GO:0002285,lymphocyte activation involved in immune response,1.0,48,214,1,ZBTB6
coding56,GO:BP,GO:0002263,cell activation involved in immune response,1.0,48,308,1,ZBTB6
coding56,GO:BP,GO:0002262,myeloid cell homeostasis,1.0,48,181,1,CDC123
coding56,GO:BP,GO:0002260,lymphocyte homeostasis,1.0,48,79,1,ZBTB6
coding56,GO:BP,GO:0002253,activation of immune response,1.0,48,581,4,CDC123;SIK2;TMEM136;ZBTB6
coding56,GO:BP,GO:0002252,immune effector process,1.0,48,710,3,CDC123;MED23;ZBTB6
coding56,GO:BP,GO:0002685,regulation of leukocyte migration,1.0,48,226,1,FAM184A
coding56,GO:BP,GO:0002684,positive regulation of immune system process,1.0,48,1111,6,CDC123;FAM184A;MED23;SIK2;TMEM136;ZBTB6
coding56,GO:BP,GO:0002683,negative regulation of immune system process,1.0,48,522,3,MED23;YTHDF2;ZBTB6
coding56,GO:BP,GO:0002682,regulation of immune system process,1.0,48,1594,8,CDC123;FAM184A;MED23;SIK2;TMEM136;YTHDF2;ZBTB6;ZNF34
coding56,GO:BP,GO:0002679,respiratory burst involved in defense response,1.0,48,17,1,CDC123
coding56,GO:BP,GO:0002573,myeloid leukocyte differentiation,1.0,48,244,1,FCHO1
coding56,GO:BP,GO:0002536,respiratory burst involved in inflammatory response,1.0,48,10,1,CDC123
coding56,GO:BP,GO:0002532,production of molecular mediator involved in inflammatory response,1.0,48,97,1,CDC123
coding56,GO:BP,GO:0002526,acute inflammatory response,1.0,48,104,1,CDC123
coding56,GO:BP,GO:0002521,leukocyte differentiation,1.0,48,628,3,CDC123;FCHO1;ZBTB6
coding56,GO:BP,GO:0002520,immune system development,1.0,48,205,2,CDC123;ZBTB6
coding56,GO:BP,GO:0002460,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,1.0,48,389,2,MED23;ZBTB6
coding56,GO:BP,GO:0002456,T cell mediated immunity,1.0,48,131,1,MED23
coding56,GO:BP,GO:0002449,lymphocyte mediated immunity,1.0,48,377,1,MED23
coding56,GO:BP,GO:0002446,neutrophil mediated immunity,1.0,48,39,1,MED23
coding56,GO:BP,GO:0002444,myeloid leukocyte mediated immunity,1.0,48,115,1,MED23
coding56,GO:BP,GO:0002707,negative regulation of lymphocyte mediated immunity,1.0,48,61,1,MED23
coding56,GO:BP,GO:0002706,regulation of lymphocyte mediated immunity,1.0,48,193,1,MED23
coding56,GO:BP,GO:0002705,positive regulation of leukocyte mediated immunity,1.0,48,149,1,MED23
coding56,GO:BP,GO:0002704,negative regulation of leukocyte mediated immunity,1.0,48,72,1,MED23
coding56,GO:BP,GO:0002703,regulation of leukocyte mediated immunity,1.0,48,252,1,MED23
coding56,GO:BP,GO:0002701,negative regulation of production of molecular mediator of immune response,1.0,48,43,1,MED23
coding56,GO:BP,GO:0002700,regulation of production of molecular mediator of immune response,1.0,48,196,1,MED23
coding56,GO:BP,GO:0002699,positive regulation of immune effector process,1.0,48,256,1,MED23
coding56,GO:BP,GO:0002698,negative regulation of immune effector process,1.0,48,125,2,MED23;ZBTB6
coding56,GO:BP,GO:0002697,regulation of immune effector process,1.0,48,395,2,MED23;ZBTB6
coding56,GO:BP,GO:0002696,positive regulation of leukocyte activation,1.0,48,363,1,TMEM136
coding56,GO:BP,GO:0002695,negative regulation of leukocyte activation,1.0,48,191,2,MED23;ZBTB6
coding56,GO:BP,GO:0002694,regulation of leukocyte activation,1.0,48,572,3,MED23;TMEM136;ZBTB6
coding56,GO:BP,GO:0002693,positive regulation of cellular extravasation,1.0,48,19,1,FAM184A
coding56,GO:BP,GO:0002691,regulation of cellular extravasation,1.0,48,40,1,FAM184A
coding56,GO:BP,GO:0002687,positive regulation of leukocyte migration,1.0,48,151,1,FAM184A
coding56,GO:BP,GO:0002823,negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,1.0,48,61,2,MED23;ZBTB6
coding56,GO:BP,GO:0002822,regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,1.0,48,200,2,MED23;ZBTB6
coding56,GO:BP,GO:0002820,negative regulation of adaptive immune response,1.0,48,66,2,MED23;ZBTB6
coding56,GO:BP,GO:0002819,regulation of adaptive immune response,1.0,48,215,2,MED23;ZBTB6
coding56,GO:BP,GO:0002792,negative regulation of peptide secretion,1.0,48,50,1,PARVA
coding56,GO:BP,GO:0002791,regulation of peptide secretion,1.0,48,207,1,PARVA
coding56,GO:BP,GO:0002790,peptide secretion,1.0,48,256,2,LRRC41;PARVA
coding56,GO:BP,GO:0002768,immune response-regulating cell surface receptor signaling pathway,1.0,48,343,4,CDC123;SIK2;TMEM136;ZBTB6
coding56,GO:BP,GO:0002764,immune response-regulating signaling pathway,1.0,48,562,4,CDC123;SIK2;TMEM136;ZBTB6
coding56,GO:BP,GO:0002757,immune response-activating signaling pathway,1.0,48,516,4,CDC123;SIK2;TMEM136;ZBTB6
coding56,GO:BP,GO:0002725,negative regulation of T cell cytokine production,1.0,48,11,1,MED23
coding56,GO:BP,GO:0002724,regulation of T cell cytokine production,1.0,48,40,1,MED23
coding56,GO:BP,GO:0002719,negative regulation of cytokine production involved in immune response,1.0,48,32,1,MED23
coding56,GO:BP,GO:0002718,regulation of cytokine production involved in immune response,1.0,48,123,1,MED23
coding56,GO:BP,GO:0002710,negative regulation of T cell mediated immunity,1.0,48,30,1,MED23
coding56,GO:BP,GO:0002709,regulation of T cell mediated immunity,1.0,48,102,1,MED23
coding56,GO:BP,GO:0003161,cardiac conduction system development,1.0,48,37,1,SNX16
coding56,GO:BP,GO:0003158,endothelium development,1.0,48,134,1,CDC123
coding56,GO:BP,GO:0003151,outflow tract morphogenesis,1.0,48,79,2,BLOC1S2;SNX16
coding56,GO:BP,GO:0003148,outflow tract septum morphogenesis,1.0,48,26,2,BLOC1S2;SNX16
coding56,GO:BP,GO:0003143,embryonic heart tube morphogenesis,1.0,48,71,1,ARL13B
coding56,GO:BP,GO:0003008,system process,1.0,48,2290,5,CDC123;CHD4;LRIG1;NTAN1;PARVA
coding56,GO:BP,GO:0003007,heart morphogenesis,1.0,48,263,3,ARL13B;BLOC1S2;SNX16
coding56,GO:BP,GO:0003006,developmental process involved in reproduction,1.0,48,1024,6,ARG1;LRRC41;PGAP3;SIK2;SNX16;YTHDF2
coding56,GO:BP,GO:0003002,regionalization,1.0,48,422,2,ARL13B;SNX16
coding56,GO:BP,GO:0002931,response to ischemia,1.0,48,56,1,PARVA
coding56,GO:BP,GO:0002888,positive regulation of myeloid leukocyte mediated immunity,1.0,48,19,1,MED23
coding56,GO:BP,GO:0002886,regulation of myeloid leukocyte mediated immunity,1.0,48,56,1,MED23
coding56,GO:BP,GO:0002832,negative regulation of response to biotic stimulus,1.0,48,128,2,MED23;YTHDF2
coding56,GO:BP,GO:0002831,regulation of response to biotic stimulus,1.0,48,559,2,MED23;YTHDF2
coding56,GO:BP,GO:0002829,negative regulation of type 2 immune response,1.0,48,15,1,MED23
coding56,GO:BP,GO:0002828,regulation of type 2 immune response,1.0,48,34,1,MED23
coding56,GO:BP,GO:0003222,ventricular trabecula myocardium morphogenesis,1.0,48,14,1,SNX16
coding56,GO:BP,GO:0003215,cardiac right ventricle morphogenesis,1.0,48,19,1,SNX16
coding56,GO:BP,GO:0003208,cardiac ventricle morphogenesis,1.0,48,71,1,SNX16
coding56,GO:BP,GO:0003206,cardiac chamber morphogenesis,1.0,48,127,2,BLOC1S2;SNX16
coding56,GO:BP,GO:0003205,cardiac chamber development,1.0,48,171,2,BLOC1S2;SNX16
coding56,GO:BP,GO:0003203,endocardial cushion morphogenesis,1.0,48,41,1,SNX16
coding56,GO:BP,GO:0003197,endocardial cushion development,1.0,48,52,1,SNX16
coding56,GO:BP,GO:0003186,tricuspid valve morphogenesis,1.0,48,5,1,SNX16
coding56,GO:BP,GO:0003183,mitral valve morphogenesis,1.0,48,12,1,SNX16
coding56,GO:BP,GO:0003181,atrioventricular valve morphogenesis,1.0,48,26,1,SNX16
coding56,GO:BP,GO:0003179,heart valve morphogenesis,1.0,48,63,1,SNX16
coding56,GO:BP,GO:0003175,tricuspid valve development,1.0,48,6,1,SNX16
coding56,GO:BP,GO:0003174,mitral valve development,1.0,48,13,1,SNX16
coding56,GO:BP,GO:0003171,atrioventricular valve development,1.0,48,29,1,SNX16
coding56,GO:BP,GO:0003170,heart valve development,1.0,48,77,1,SNX16
coding56,GO:BP,GO:0003162,atrioventricular node development,1.0,48,9,1,SNX16
coding56,GO:BP,GO:0006096,glycolytic process,1.0,48,98,2,CDC123;NTAN1
coding56,GO:BP,GO:0006094,gluconeogenesis,1.0,48,84,1,SAP130
coding56,GO:BP,GO:0006091,generation of precursor metabolites and energy,1.0,48,483,2,CDC123;NTAN1
coding56,GO:BP,GO:0006090,pyruvate metabolic process,1.0,48,128,2,CDC123;NTAN1
coding56,GO:BP,GO:0006082,organic acid metabolic process,1.0,48,892,6,CDC123;DGKQ;EIF2B2;KCNJ11;MED23;NTAN1
coding56,GO:BP,GO:0006066,alcohol metabolic process,1.0,48,352,2,CDC123;SAP130
coding56,GO:BP,GO:0006006,glucose metabolic process,1.0,48,182,3,CDC123;PARVA;SAP130
coding56,GO:BP,GO:0005996,monosaccharide metabolic process,1.0,48,252,3,CDC123;PARVA;SAP130
coding56,GO:BP,GO:0005975,carbohydrate metabolic process,1.0,48,557,4,CDC123;NTAN1;PARVA;SAP130
